target,Density,MP,Tg,logP,logD,A_pKa,B_pKa,logS,logPapp,Kinetic_Solubility_Pred,Soubility_ethanol,Soubility_methanol,Max_organic_solubility,Min_organic_solubility,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MinAbsPartialCharge,BalabanJ,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHDonors,NumSaturatedCarbocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_NH2,fr_N_O,fr_amidine,fr_aniline,fr_azide,fr_bicyclic,fr_halogen,fr_ketone,fr_lactam,fr_lactone,fr_nitro,fr_phos_acid,fr_phos_ester,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_unbrch_alkane
0,1.222114086,142.8845673,13.44851303,0.89743185,0.766684055,10.17236137,3.973189116,-1.40559876,-4.53885603,1,-2.384861913,-2.442319255,-1.956229104,-3.303970934,11.83614182,0.152979182,-0.656284958,0.770192058,11.66666667,250.298,0,0.244753661,-0.381996662,0.244753661,2.481951907,0.384615385,0,0,2,1,0,1,1,0,2,0,0,0,0,1,0.4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.48486352,156.7148743,55.46641159,4.46744442,2.11790204,5.603158951,4.165415287,-6.063649654,-5.518937111,1,-2.363295407,-2.361889071,-1.843424108,-3.239089696,13.87348783,0.004887286,-5.287249485,0.150375354,25.68627451,723.65,0,0.470672693,-0.506847955,0.470672693,1.579738897,0.5,2,1,1,2,0,2,6,0,5,0,1,0,0,5,2.4622,0,2,0,0,0,2,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1
0,1.308326721,209.9863892,69.72602844,0.352303624,0.052543163,5.167870998,8.557458878,-4.502200603,-6.077648163,1,-2.344695798,-2.430071244,-1.959689049,-3.40822011,15.09894101,0.005650634,-1.803156476,0.01194009,16.63157895,1311.473,0,0.245330209,-0.507966645,0.245330209,1.049490313,0.421875,0,2,11,3,3,6,9,0,18,0,2,0,0,8,-2.08513,0,1,0,0,3,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1.085490584,111.6664734,-1.039253235,1.879680514,1.103794456,7.425064087,3.106086731,-2.643610954,-4.662957668,1,-2.61832569,-2.631987819,-2.168984002,-3.52426071,11.68245748,0.0825,-0.403373961,0.735528414,23.2,212.293,0,0.239717985,-0.367882041,0.239717985,2.625637243,0.818181818,0,1,2,0,0,0,2,0,1,0,1,0,0,1,0.8989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.069755435,169.0436401,16.23731613,5.650306702,3.795597076,9.619703293,4.816500664,-4.910792828,-5.079859257,0,-2.460149278,-2.365987444,-1.98367494,-3.143338649,12.16553265,0.049022922,-0.049022922,0.76721106,55.65217391,318.501,0,0.132960181,-0.393119728,0.132960181,1.614904104,0.952380952,4,0,0,0,0,0,8,0,1,4,4,0,0,4,4.5952,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0
0,1.426255584,213.706665,70.84577942,2.994623661,1.006249309,4.054663181,7.108474731,-5.400758743,-6.569704056,1,-2.490157557,-2.328712716,-1.983317135,-3.552396407,16.55800707,0.119264756,-2.398043228,0.052986639,29.744,1793.125,0,0.330440697,-0.507810286,0.330440697,1.016357124,0.418604651,0,8,7,7,0,7,22,11,20,0,3,0,0,15,4.4952,1,6,0,0,0,3,0,2,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0
0,1.335184813,129.4974976,32.79938889,3.508933783,2.150331497,8.606689453,3.904970884,-4.314217567,-6.111701965,1,-2.496609294,-2.676737585,-2.192135792,-3.560870566,13.90171693,0.096132957,-4.316078323,0.164002433,24.26190476,602.585,0,0.459059742,-0.464229656,0.459059742,1.532768755,0.481481481,0,1,0,1,2,3,6,0,4,0,1,0,0,4,2.31218,0,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.416079879,213.7333374,84.98361206,2.161361933,1.997069836,9.765411377,6.401254654,-3.005787611,-5.004465103,1,-2.453845396,-2.421403306,-1.995737283,-3.427659027,14.85630984,0.043853543,-1.283113604,0.172802939,28.94642857,784.888,0,0.333001672,-0.504008862,0.333001672,1.230678171,0.463414634,0,7,0,3,1,4,7,4,4,0,2,1,0,11,4.18894,0,1,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0
0,1.409808755,174.931015,50.04274368,3.041102648,3.136410713,11.3034668,5.100344181,-4.390736103,-4.357501507,1,-2.3343806,-2.557639408,-2.004864276,-3.491716356,14.30244457,0.292959656,-0.292959656,0.654885085,13.08695652,325.774,0,0.132100615,-0.298370502,0.132100615,2.027496174,0.111111111,0,1,0,2,1,3,0,0,0,0,0,0,0,4,4.32422,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
0,1.065627337,76.11279297,1.84973526,6.983286858,5.177656174,8.716720581,6.346743107,-6.53681469,-4.414216042,0,-2.390767106,-2.408751789,-1.995215459,-3.023673489,12.59066321,0.043716039,0.043716039,0.288412752,36.90322581,428.657,0,0.305574447,-0.461769754,0.305574447,1.27321772,0.857142857,4,0,0,0,0,0,6,0,0,3,3,0,0,4,7.1807,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,6
0,1.337966323,231.15271,66.86485291,2.880458117,0.190083742,6.80461216,5.013132095,-3.317916393,-5.19921875,1,-2.48509498,-2.55832943,-1.92162856,-3.457930075,4.751956727,0,0,0.515951765,10.47619048,319.861,0,0.258641546,-1,0.258641546,1.61E-06,0.25,0,0,0,2,1,3,0,0,0,0,0,0,0,3,0.8666,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
0,1.473891258,30.26096344,-6.930969238,-0.37028265,0.701870084,3.826969862,5.250485897,-0.417979717,-5.845011711,1,-2.338359278,-2.30857767,-1.882054571,-3.346712735,5.75,1.254243827,-1.268518519,0.461379514,32.36363636,189.224,0,0.145360194,-0.249116748,0.145360194,1.880403839,1,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0.1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.613538861,303.688324,38.9403038,1.191229224,1.214153409,7.582477093,2.91639328,-2.478831053,-4.645178318,1,-2.601015452,-2.710861112,-2.141033087,-3.807722275,11.54950617,0.120925926,-3.572731481,0.740375775,18,230.676,0,0.285556549,-0.34215726,0.285556549,2.727809302,0.125,0,1,0,1,0,1,0,0,1,0,0,0,0,2,1.8726,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,2.026558876,193.240387,53.97979355,-2.228729963,-2.187117338,10.6092205,3.543701649,-0.386092663,-6.118358612,1,-2.255098466,-2.361042925,-2.007233976,-3.326536207,11.47087065,0.196302411,-1.349931028,0.426247465,32.88235294,244.207,0,0.353775534,-0.393566854,0.353775534,2.319695266,0.625,0,1,0,0,1,1,4,0,4,0,1,0,0,2,-3.168,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.002252102,28.03847504,-91.81242371,3.010362625,2.633135557,11.08333778,3.614174366,-2.590775251,-6.086723804,1,-2.304378401,-2.319384562,-1.801777019,-2.984091744,8.569898769,0.032500662,0.032500662,0.107953174,11.55,582.816,0,0.070114395,-0.393980325,0.070114395,3.014359989,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,1.489768267,152.5799713,53.09354019,-1.92543149,-1.912184477,7.754522324,8.223752975,0.57475853,-6.270815849,1,-2.457686157,-2.267998876,-1.95819316,-3.250939908,10.97178556,0.054234517,-1.440677402,0.174006568,52.6875,467.52,0,0.18564759,-0.393567282,0.18564759,1.699170647,1,1,2,0,0,0,0,14,0,10,1,3,0,0,3,-6.2958,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.360177517,189.8167725,26.79080582,-1.383945465,-1.734098673,9.429380417,8.310007095,0.535199404,-5.677970409,1,-2.227460275,-2.265662538,-1.809858905,-3.068833388,9.226851852,0.087515117,-0.794907407,0.472427207,12.83333333,169.18,0,0.157261455,-0.504259875,0.157261455,2.962539757,0.25,0,0,0,1,0,1,1,0,4,0,0,0,0,1,0.0899,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.707658887,197.8098145,84.38420105,3.795489311,0.524687767,6.608899593,3.130857468,-4.421788216,-6.277183056,1,-2.255948158,-2.134531679,-1.706836727,-3.012301899,15.27206934,0.294681878,-3.118202658,0.019798201,14.63934426,1701.206,0,0.343440906,-0.504143738,0.343440906,1.086959255,0.078947368,0,1,0,10,0,10,5,0,25,0,1,0,1,11,4.8381,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.332547545,173.8971252,12.74061966,4.608576298,4.13961935,10.12589645,6.94052887,-5.83409977,-4.830024242,0,-2.302939932,-2.417322255,-1.898024325,-3.323198183,13.28298652,0.005649423,-4.924651128,0.51598963,26.08571429,500.483,0,0.415936663,-0.371541254,0.371541254,1.575334967,0.48,0,2,1,2,0,2,3,0,2,0,2,1,0,4,5.7295,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
0,1.352244139,89.19032288,21.22618484,4.462622643,4.456449986,8.027117729,4.934858799,-5.619608879,-5.920439243,1,-2.492453866,-2.680919004,-1.936149951,-3.663725432,13.31063403,0.186213959,-4.350619198,0.727811547,17.66666667,437.531,0,0.415986985,-0.395044554,0.395044554,1.471666976,0.454545455,0,2,0,2,0,2,0,0,1,0,1,0,0,4,4.3081,0,1,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0
0,1.526217937,197.0515137,84.58052063,1.653717279,0.462558985,4.088340759,7.635211468,-3.510591984,-6.261812687,1,-2.797390862,-2.872106721,-2.4072784,-3.650186719,15.35973222,0.020078025,-2.791423621,0.216104336,28.475,558.563,0,0.255450836,-0.50965062,0.255450836,1.581675138,0.481481481,3,1,2,1,0,1,4,0,6,0,1,0,0,5,0.294,0,3,0,0,0,1,0,1,0,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0
0,1.332347751,196.6117401,78.77296448,2.361401081,0.782702565,4.221065521,8.057973862,-3.199448109,-5.921872139,1,-2.562934629,-2.76152305,-2.254446168,-3.390477267,14.05820523,0.008406433,-2.656351057,0.280219862,26.575,556.66,0,0.255450836,-0.50965062,0.255450836,1.89605539,0.551724138,3,0,1,1,0,1,4,0,6,0,0,0,0,4,1.3223,0,3,0,0,0,1,0,1,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0
0,1.407024026,184.4462433,69.45518494,1.298633695,1.100654483,4.845891953,6.962977409,-3.778641701,-6.648401737,1,-2.596580906,-2.418473628,-2.08072224,-3.67259704,16.83120307,0.094291882,-2.452110946,0.042339888,25.84375,1816.716,0,0.335334632,-0.507810142,0.335334632,1.04179973,0.420454545,0,8,8,7,0,7,18,17,21,0,2,0,18,15,4.168,1,7,0,0,0,4,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,5
0,1.681805372,167.3274231,26.045681,-2.989342451,-2.457314253,8.271741867,3.16311264,-0.166828632,-6.817008972,1,-1.799237973,-1.560685025,-1.363666852,-2.770988946,10.1627224,0,-1.954894206,0.10418085,41.48571429,562.299,1,3,-0.393579135,0.393579135,6.12E-06,1,0,2,0,0,0,0,14,0,12,0,2,0,0,2,-7.9395,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.378000379,120.0853119,42.28287888,2.27786541,1.314956665,5.795986176,4.990213394,-3.848642826,-4.945201397,1,-2.484414077,-2.590553226,-2.071240352,-3.582110592,15.32911481,0.022943299,-2.039702689,0.130418383,13.45098039,717.779,0,0.417637446,-0.459718142,0.417637446,1.349281666,0.285714286,0,0,1,2,3,5,3,0,2,0,0,0,1,5,4.58458,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,1.7903409,206.2975769,46.82670975,-1.061891556,-1.43962121,10.4076643,4.217525005,-0.972817302,-5.994517803,1,-2.515399387,-2.710936011,-2.140385339,-3.499812727,13.70087207,0.114055624,-3.713275227,0.612087373,30.55555556,263.2,0,0.351313799,-0.393564363,0.351313799,2.419121978,0.555555556,0,1,0,0,1,1,3,0,3,0,1,0,0,2,-1.2886,0,2,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,1.424471021,208.0829468,81.45350647,1.73309207,1.668839097,9.086070061,6.46339941,-2.599161863,-4.981958389,1,-2.446271087,-2.413828997,-1.997747967,-3.416686399,14.68232285,0.022586336,-1.357791302,0.226303343,29.42592593,761.85,0,0.331458676,-0.504247757,0.331458676,1.320436711,0.487179487,0,7,0,3,0,3,7,4,4,0,2,1,0,10,3.41324,0,1,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0
0,1.287081718,132.87117,39.9175148,2.908317089,1.580743074,8.991674423,8.181082726,-4.407249451,-4.972343445,1,-2.534252262,-2.528315786,-2.09647831,-3.454733462,13.75532806,0.068569847,-2.120281268,0.447624791,26.97435897,545.629,0,0.338979094,-0.497389758,0.338979094,1.502003553,0.655172414,1,3,0,1,0,1,4,0,2,0,1,1,0,5,2.5807,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,1.504325628,145.2716064,28.85845566,2.732005358,2.56274581,8.56874752,4.812256813,-4.908367157,-4.52147913,1,-2.288135693,-2.379750176,-1.890814124,-3.213937796,12.52091136,0.022691563,-4.423642519,0.747285964,13.12,369.368,0,0.422066687,-0.483723718,0.422066687,1.78634564,0.25,0,0,0,1,2,3,1,0,1,0,0,0,1,3,3.51522,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
0,1.412034988,213.9824371,68.10810852,0.267750621,-1.840263128,5.618449211,8.681530952,0.089385986,-5.72029686,1,-2.676392829,-2.437204128,-2.119647577,-3.415588339,12.22099962,0.002197027,-2.227483584,0.360820282,53.56521739,332.353,0,0.279549044,-0.389658085,0.279549044,1.923376267,0.928571429,1,2,0,0,0,0,9,0,5,1,3,0,0,3,-2.9256,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
0,1.435886264,170.7403259,47.22655869,5.400798321,1.904014707,4.205430508,6.901819229,-5.306096077,-5.758653641,1,-2.460892952,-2.598662441,-2.123966773,-3.634612927,15.08773424,0.016239302,-4.663898375,0.379567537,17.17073171,572.559,0,0.415990299,-0.496687833,0.415990299,1.602838026,0.310344828,0,2,0,3,0,3,1,0,1,0,1,0,0,5,5.7074,1,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0
0,0.90693295,39.70261383,-89.18684387,3.498028278,2.124794006,5.103217602,9.213488579,-4.23890686,-5.254103184,1,-2.18698955,-2.12134555,-1.725100264,-3.185267194,10.32407501,0.097222222,-0.664233856,0.270482486,10.625,343.552,0,0.302839557,-0.48123039,0.302839557,0,0.85,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0459,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,1.493144393,126.3827972,49.42864609,1.685340285,2.334438562,8.388175964,5.439853668,-4.756520271,-4.742452145,1,-2.196379776,-2.295327555,-1.797638217,-3.104400358,12.64393442,0.009616708,-2.920764799,0.675197521,12.34615385,383.376,0,0.387033214,-0.492735405,0.387033214,1.862554154,0.25,0,0,0,1,2,3,1,0,1,0,0,0,1,3,2.8843,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
0,1.685961008,245.80896,96.63586426,0.511616707,0.537706375,4.858576298,3.66966939,-3.892868996,-4.599952698,1,-2.50446999,-2.590771385,-2.189632539,-3.771820089,14.7594719,0.065174395,-1.654986897,0.568456268,14.23333333,440.765,0,0.340738169,-0.477496856,0.340738169,2.140605297,0.166666667,0,1,0,1,2,3,0,0,3,0,1,0,0,4,1.9177,0,1,1,1,0,0,0,1,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0
0,1.281993747,210.4796143,102.5492401,1.854724169,1.036965489,8.963029861,8.773497581,-3.78845191,-5.399855614,1,-2.576078501,-2.468098114,-2.143656356,-3.457640464,13.8674222,0.016980723,-2.471305043,0.145250738,50.43859649,809.947,0,0.340536042,-0.458052249,0.340536042,1.446822377,0.902439024,4,3,0,0,0,0,20,4,6,4,7,1,20,7,0.578,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
0,1.203765392,236.6122131,43.1736412,4.879511833,2.469694138,9.174118042,8.33078289,-3.825732708,-4.653288841,1,-2.576383517,-2.574915843,-2.227075749,-3.585836145,11.9496927,0.12663348,-0.603134448,0.875191488,38.95833333,327.468,0,0.115393476,-0.507955643,0.115393476,1.591622624,0.714285714,3,1,0,1,0,1,3,2,2,2,3,0,0,5,3.3656,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.431800723,173.1354065,66.96148682,1.426383018,-0.892495155,8.835310936,8.336133957,-4.327433586,-6.727093697,1,-2.368958951,-2.573197342,-2.132936853,-3.421997093,13.37004522,0.009392785,-0.559376962,0.139316778,12.4375,444.488,0,0.200045639,-0.507154162,0.200045639,1.96860059,0.363636364,1,0,0,2,0,2,0,0,8,0,0,0,0,3,-0.1392,0,2,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
0,1.21266222,121.6901703,11.13042068,3.568840027,3.206397295,9.865429878,7.673983574,-3.514491558,-4.398155689,1,-2.72891026,-2.872010946,-2.165323978,-3.713974304,12.91252489,0.1715607,-0.261281179,0.681092179,16.96296296,386.561,0,0.226802445,-0.382234288,0.226802445,1.735187905,0.5,0,1,1,1,1,2,0,0,0,0,1,0,0,3,4.2148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.232807517,41.31364441,-70.88433838,-1.533741713,-3.883116484,15.28154182,3.268103123,0.707680702,-4.752340317,1,-1.853490951,-1.819784941,-1.414179322,-2.687063173,8.166666667,0.364583333,-0.953703704,0.381494432,10,92.094,0,0.100047026,-0.393593316,0.100047026,2.754184786,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-1.6681,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.323554516,172.8406982,35.46307755,3.440388203,2.648495197,8.457148552,7.566956043,-4.498794556,-4.937976837,1,-2.330492196,-2.489472348,-1.94445183,-3.325503486,12.94303274,0.040356833,-0.331698547,0.664951556,14.96428571,379.435,0,0.330306957,-0.305228237,0.305228237,1.339540856,0.272727273,0,1,0,2,1,3,0,0,1,0,0,0,0,4,3.6784,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,1.815364122,236.6920013,78.28791809,-1.235899687,-1.11935854,9.304181099,9.70382309,-0.702280283,-6.589619637,1,-2.327548105,-2.190339207,-1.864186088,-3.325351792,12.06310709,0.135722508,-2.387779776,0.068219956,47.425,581.58,0,0.187761209,-0.393566529,0.187761209,1.937768964,0.857142857,1,2,0,0,0,0,15,0,14,1,3,0,0,3,-7.74176,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.3511343,249.3976746,53.84014511,2.698378801,0.195396423,8.425840378,4.443676472,-4.310409546,-6.031298637,1,-2.574277641,-2.443715763,-2.246008932,-3.394910345,12.61530058,0.018783288,-1.649208302,0.103310254,55.33333333,943.09,0,0.330661014,-0.457979647,0.330661014,0.737154319,0.936170213,4,5,0,0,0,0,26,0,9,4,8,0,0,9,0.0423,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
0,1.389245987,200.4439392,86.25205994,1.860729218,-0.262676954,4.190149784,7.633896828,-2.780184746,-6.310519218,1,-2.618513054,-2.817114604,-2.334882211,-3.488731236,14.0634691,0.017507528,-2.727207179,0.180875237,25.69047619,585.658,0,0.255450836,-0.50965062,0.255450836,1.874079657,0.517241379,3,0,2,1,0,1,4,0,7,0,0,0,0,4,0.5132,0,3,0,0,0,1,0,1,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0
0,1.366159081,236.5076141,34.94037247,4.067485809,0.305347443,4.703001499,5.9383111,-4.876737595,-5.016970158,1,-2.249642092,-2.326909526,-2.027763687,-3.402949897,11.97799627,0.018700869,-4.191024712,0.619558169,11.12,364.423,0,0.335306543,-0.4776378,0.335306543,2.591803586,0.235294118,0,0,0,2,0,2,0,0,3,0,0,0,0,2,3.0365,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1.615410209,154.953064,70.7776947,-3.479353189,-2.530832529,5.728933811,3.467851162,-0.209713936,-6.745801926,1,-1.827629074,-1.454064151,-1.354597687,-2.813182647,10.96438558,0,-2.647290604,0.072653808,41.12,788.436,1,3,-2,2,0,0.958333333,0,3,0,0,0,0,19,0,14,0,3,0,19,3,-12.478,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.450222135,216.3490906,24.22811508,2.024719715,3.657454729,3.809473753,5.856696606,-5.105621338,-5.8755126,1,-2.69273865,-2.745056854,-2.150055387,-3.572453721,13.9975957,0.024461274,-5.075920734,0.183033478,16.91489362,688.606,0,0.415935588,-0.756140975,0.415935588,1.71479338,0.419354839,0,1,1,2,1,3,1,0,1,0,1,0,1,4,5.73662,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,1,1,1,0,0,0,0
0,2.377094746,218.8225708,64.57128906,3.233789206,1.440160036,2.856847286,8.319003105,-6.157214165,-5.225835323,1,-2.113027646,-2.034647316,-1.61543823,-3.085155981,10.86643866,0.208657462,-1.01943397,0.426710171,12,650.976,0,0.320315512,-0.506845354,0.320315512,2.259938326,0.133333333,0,0,0,2,0,2,1,0,3,0,0,0,0,2,3.9527,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,1.287177444,197.6758728,12.3202858,1.637217283,1.558932304,7.195448399,6.912930965,-4.519936085,-5.694344044,1,-2.590836276,-2.429265568,-2.080444613,-3.468015704,12.94028912,0,-1.502487245,0.547729585,25.70833333,398.341,0,0.343127216,-1,0.343127216,2.08E-06,0.631578947,1,1,0,1,0,1,2,0,1,1,2,0,2,3,-0.5397,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1.291880846,181.2884064,21.1819191,-0.864608288,-1.136920929,8.613456726,8.814558029,0.140547276,-5.882060051,1,-2.217245661,-2.258861656,-1.803676155,-3.047100783,9.49537037,0.207755102,-0.827314815,0.502106162,15.30769231,183.207,0,0.157261645,-0.504259875,0.157261645,2.966828328,0.333333333,0,0,0,1,0,1,2,0,4,0,0,0,0,1,0.4784,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.348653913,160.337265,37.0123024,2.798343658,-1.131984949,3.469826937,3.840592384,-3.201559067,-5.405094624,1,-2.546601088,-2.346302099,-2.054782823,-3.583656755,12.37539446,0.057510393,-0.823555472,0.855918702,17.15789474,255.273,0,0.312074121,-0.480738755,0.312074121,1.988116862,0.2,0,1,0,1,1,2,1,0,1,0,0,0,1,3,2.291,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1.209062934,133.4172668,-6.571914673,0.88339293,2.01084137,2.101124525,3.677079439,-2.988675117,-4.96888113,1,-2.235229148,-2.287751915,-1.904884156,-3.069714135,10.65128275,0.253479308,-4.505346868,0.619628936,12.21052632,288.28,0,0.472013108,-0.466362935,0.466362935,2.978760116,0.538461538,0,0,0,1,0,1,0,0,2,0,0,0,0,1,3.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,1.025266409,30.85214996,-78.01933289,0.676489115,0.767011881,14.24104977,3.955768347,0.612544298,-4.193525791,0,-2.354219341,-2.308168053,-1.770241626,-3.174384345,3.696759259,1.175925926,1.175925926,0.490446891,8.833333333,82.106,0,0.051586797,-0.285478047,0.051586797,3.049648321,0.25,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.71812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.268980384,118.1163788,51.01329422,-0.651049852,-1.512699366,8.177380562,8.421905518,0.667944193,-6.295986652,1,-2.491706637,-2.344978348,-2.027997304,-3.349621431,11.12947795,0.061970558,-1.291217054,0.05709488,51.03125,1390.728,0,0.185231785,-0.387562324,0.185231785,2.03E-07,1,3,6,0,0,0,0,38,0,24,3,9,0,2,9,-10.8924,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.14685607,70.61289215,1.496097565,4.634156227,0.892069578,4.652497292,8.54943943,-3.585775614,-4.91826725,1,-2.63344758,-2.405306934,-2.202973045,-3.501644455,10.53615418,0.023837711,-0.769974371,0.414210854,31.4,352.471,0,0.302851133,-0.494672649,0.302851133,1.825587219,0.75,1,1,0,0,0,0,5,0,3,1,2,0,0,2,3.4085,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0,1.15773344,82.43592072,-17.23671341,1.269518495,1.626664162,5.124060631,7.963383198,-4.93155098,-5.438495159,1,-2.21651137,-2.113820788,-1.787778914,-3.184267564,10.46009078,0.064985591,-1.208333333,0.124669703,24.24242424,475.623,0,0.302851114,-0.481230254,0.302851114,1.09E-06,0.791666667,1,0,0,0,0,0,5,0,8,1,1,0,0,1,0.7037,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,1.196306348,126.6548462,12.95164871,3.445811749,3.60449791,9.626256943,7.138008595,-3.895661116,-4.766911507,1,-2.58065733,-2.461080973,-2.127741226,-3.643447704,13.81324436,0.249423606,-0.592443665,0.774030395,22.53571429,378.516,0,0.237555223,-0.37879274,0.237555223,1.737893656,0.458333333,0,2,1,2,0,2,1,0,0,0,2,0,1,4,3.1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
